Video name,Date recorded,Treatment,Screenshot order,Pre or post,Screenshot time,Quadrat,# Non-rheotactic,Total # fish,Proportion fish non-rheotactic,Observer
GOPR0874,6/8/15,Krill odor (high),37,post,3:05,2,8,16,0.5,AL
GOPR0874,6/8/15,Krill odor (high),38,post,3:10,3,18,53,0.339622642,AL
GOPR0874,6/8/15,Krill odor (high),39,post,3:15,2,3,3,1,AL
GOPR0874,6/8/15,Krill odor (high),40,post,3:20,3,98,128,0.765625,AL
GOPR0874,6/8/15,Krill odor (high),41,post,3:25,1,26,126,0.206349206,AL
GOPR0874,6/8/15,Krill odor (high),42,post,3:30,3,11,36,0.305555556,AL
GOPR0874,6/8/15,Krill odor (high),43,post,3:35,2,4,20,0.2,AL
GOPR0874,6/8/15,Krill odor (high),44,post,3:40,1,41,118,0.347457627,AL
GOPR0874,6/8/15,Krill odor (high),45,post,3:45,4,19,44,0.431818182,AL
GOPR0877,6/8/15,Food,9,pre,0:45,2,0,58,0,AL
GOPR0877,6/8/15,Food,10,pre,0:50,3,0,64,0,AL
GOPR0877,6/8/15,Food,11,pre,0:55,1,0,73,0,AL
GOPR0877,6/8/15,Food,12,pre,1:00,3,0,61,0,AL
GOPR0877,6/8/15,Food,13,pre,1:05,2,0,68,0,AL
GOPR0877,6/8/15,Food,14,pre,1:10,3,0,65,0,AL
GOPR0877,6/8/15,Food,15,pre,1:15,4,0,56,0,AL
GOPR0877,6/8/15,Food,16,pre,1:20,4,0,46,0,AL
GOPR0877,6/8/15,Food,17,pre,1:25,4,0,56,0,AL
GOPR0877,6/8/15,Food,18,pre,1:30,1,3,97,0.030927835,AL
GOPR0877,6/8/15,Food,19,pre,1:35,2,1,47,0.021276596,AL
GOPR0877,6/8/15,Food,20,pre,1:40,3,1,65,0.015384615,AL
GOPR0877,6/8/15,Food,21,pre,1:45,2,1,60,0.016666667,AL
GOPR0877,6/8/15,Food,22,pre,1:50,3,0,58,0,AL
GOPR0877,6/8/15,Food,23,pre,1:55,1,4,91,0.043956044,AL
GOPR0877,6/8/15,Food,24,pre,2:00,1,0,78,0,AL
GOPR0877,6/8/15,Food,25,post,2:05,2,0,47,0,AL
GOPR0877,6/8/15,Food,26,post,2:10,3,0,71,0,AL
GOPR0877,6/8/15,Food,27,post,2:15,3,2,74,0.027027027,AL
GOPR0877,6/8/15,Food,28,post,2:20,2,6,6,1,AL
GOPR0877,6/8/15,Food,29,post,2:25,4,2,28,0.071428571,AL
GOPR0877,6/8/15,Food,30,post,2:30,2,0,0,0,AL
GOPR0877,6/8/15,Food,31,post,2:35,4,0,0,0,AL
GOPR0877,6/8/15,Food,32,post,2:40,2,0,0,0,AL
GOPR0877,6/8/15,Food,33,post,2:45,1,5,18,0.277777778,AL
GOPR0877,6/8/15,Food,34,post,2:50,2,6,7,0.857142857,AL
GOPR0877,6/8/15,Food,35,post,2:55,3,17,65,0.261538462,AL
GOPR0877,6/8/15,Food,36,post,3:00,3,2,33,0.060606061,AL
GOPR0877,6/8/15,Food,37,post,3:05,2,18,115,0.156521739,AL
GOPR0877,6/8/15,Food,38,post,3:10,3,37,48,0.770833333,AL
GOPR0877,6/8/15,Food,39,post,3:15,4,1,13,0.076923077,AL
GOPR0877,6/8/15,Food,40,post,3:20,3,47,58,0.810344828,AL
GOPR0877,6/8/15,Food,41,post,3:25,2,3,35,0.085714286,AL
GOPR0877,6/8/15,Food,42,post,3:30,2,14,25,0.56,AL
GOPR0877,6/8/15,Food,43,post,3:35,1,6,107,0.056074766,AL
GOPR0877,6/8/15,Food,44,post,3:40,3,8,37,0.216216216,AL
GOPR0877,6/8/15,Food,45,post,3:45,4,8,21,0.380952381,AL
GOPR1328,7/14/15,Clean Plastic (high),9,pre,0:45,4,0,38,0,LY
GOPR1328,7/14/15,Clean Plastic (high),10,pre,0:50,3,3,53,0.056603774,LY
GOPR1328,7/14/15,Clean Plastic (high),11,pre,0:55,4,0,56,0,LY
GOPR1328,7/14/15,Clean Plastic (high),12,pre,1:00,4,3,50,0.06,LY
GOPR1328,7/14/15,Clean Plastic (high),13,pre,1:05,1,3,57,0.052631579,LY
GOPR1328,7/14/15,Clean Plastic (high),14,pre,1:10,3,0,41,0,LY
GOPR1328,7/14/15,Clean Plastic (high),15,pre,1:15,1,2,51,0.039215686,LY
GOPR1328,7/14/15,Clean Plastic (high),16,pre,1:20,4,0,44,0,LY
GOPR1328,7/14/15,Clean Plastic (high),17,pre,1:25,2,2,47,0.042553191,LY
GOPR1328,7/14/15,Clean Plastic (high),18,pre,1:30,4,2,40,0.05,LY
GOPR1328,7/14/15,Clean Plastic (high),19,pre,1:35,2,0,31,0,LY
GOPR1328,7/14/15,Clean Plastic (high),20,pre,1:40,4,0,35,0,LY
GOPR1328,7/14/15,Clean Plastic (high),21,pre,1:45,2,0,45,0,LY
GOPR1328,7/14/15,Clean Plastic (high),22,pre,1:50,3,3,37,0.081081081,LY
GOPR1328,7/14/15,Clean Plastic (high),23,pre,1:55,3,1,33,0.03030303,LY
GOPR1328,7/14/15,Clean Plastic (high),24,pre,2:00,4,1,45,0.022222222,LY
GOPR1328,7/14/15,Clean Plastic (high),25,post,2:05,2,3,44,0.068181818,LY
GOPR1328,7/14/15,Clean Plastic (high),26,post,2:10,1,8,39,0.205128205,LY
GOPR1328,7/14/15,Clean Plastic (high),27,post,2:15,1,3,22,0.136363636,LY
GOPR1328,7/14/15,Clean Plastic (high),28,post,2:20,1,1,30,0.033333333,LY
GOPR1328,7/14/15,Clean Plastic (high),29,post,2:25,4,6,50,0.12,LY
GOPR1328,7/14/15,Clean Plastic (high),30,post,2:30,2,7,21,0.333333333,LY
GOPR1328,7/14/15,Clean Plastic (high),31,post,2:35,3,3,43,0.069767442,LY
GOPR1328,7/14/15,Clean Plastic (high),32,post,2:40,4,1,39,0.025641026,LY
GOPR1328,7/14/15,Clean Plastic (high),33,post,2:45,2,2,38,0.052631579,LY
GOPR1328,7/14/15,Clean Plastic (high),34,post,2:50,1,3,60,0.05,LY
GOPR1328,7/14/15,Clean Plastic (high),35,post,2:55,1,5,68,0.073529412,LY
GOPR1328,7/14/15,Clean Plastic (high),36,post,3:00,4,3,39,0.076923077,LY
GOPR1328,7/14/15,Clean Plastic (high),37,post,3:05,1,5,63,0.079365079,LY
GOPR1328,7/14/15,Clean Plastic (high),38,post,3:10,1,4,62,0.064516129,LY
GOPR1328,7/14/15,Clean Plastic (high),39,post,3:15,1,6,53,0.113207547,LY
GOPR1328,7/14/15,Clean Plastic (high),40,post,3:20,3,3,36,0.083333333,LY
GOPR1328,7/14/15,Clean Plastic (high),41,post,3:25,3,2,37,0.054054054,LY
GOPR1328,7/14/15,Clean Plastic (high),42,post,3:30,4,1,51,0.019607843,LY
GOPR1328,7/14/15,Clean Plastic (high),43,post,3:35,4,2,59,0.033898305,LY
GOPR1328,7/14/15,Clean Plastic (high),44,post,3:40,3,0,38,0,LY
GOPR1328,7/14/15,Clean Plastic (high),45,post,3:45,3,1,33,0.03030303,LY
GOPR1332,7/14/15,Food,9,pre,0:45,1,3,65,0.046153846,LY
GOPR1332,7/14/15,Food,10,pre,0:50,3,1,30,0.033333333,LY
GOPR1332,7/14/15,Food,11,pre,0:55,1,3,63,0.047619048,LY
GOPR1332,7/14/15,Food,12,pre,1:00,4,6,51,0.117647059,LY
GOPR1332,7/14/15,Food,13,pre,1:05,3,1,48,0.020833333,LY
GOPR1332,7/14/15,Food,14,pre,1:10,2,2,40,0.05,LY
GOPR1332,7/14/15,Food,15,pre,1:15,4,7,64,0.109375,LY
GOPR1332,7/14/15,Food,16,pre,1:20,4,6,67,0.089552239,LY
GOPR1332,7/14/15,Food,17,pre,1:25,1,3,46,0.065217391,LY
GOPR1332,7/14/15,Food,18,pre,1:30,1,5,44,0.113636364,LY
GOPR1332,7/14/15,Food,19,pre,1:35,1,1,49,0.020408163,LY
GOPR1332,7/14/15,Food,20,pre,1:40,1,2,55,0.036363636,LY
GOPR1332,7/14/15,Food,21,pre,1:45,2,2,36,0.055555556,LY
GOPR1332,7/14/15,Food,22,pre,1:50,2,2,43,0.046511628,LY
GOPR1332,7/14/15,Food,23,pre,1:55,3,1,51,0.019607843,LY
GOPR1332,7/14/15,Food,24,pre,2:00,4,6,48,0.125,LY
GOPR1332,7/14/15,Food,25,post,2:05,3,2,36,0.055555556,LY
GOPR1332,7/14/15,Food,26,post,2:10,4,2,45,0.044444444,LY
GOPR1332,7/14/15,Food,27,post,2:15,1,6,51,0.117647059,LY
GOPR1332,7/14/15,Food,28,post,2:20,4,6,60,0.1,LY
GOPR1332,7/14/15,Food,29,post,2:25,1,2,2,1,LY
GOPR1332,7/14/15,Food,30,post,2:30,4,26,91,0.285714286,LY
GOPR1332,7/14/15,Food,31,post,2:35,4,35,73,0.479452055,LY
GOPR1332,7/14/15,Food,32,post,2:40,2,12,30,0.4,LY
GOPR1332,7/14/15,Food,33,post,2:45,3,21,68,0.308823529,LY
GOPR1332,7/14/15,Food,34,post,2:50,3,15,41,0.365853659,LY
GOPR1332,7/14/15,Food,35,post,2:55,4,7,9,0.777777778,LY
GOPR1332,7/14/15,Food,36,post,3:00,4,7,7,1,LY
GOPR1332,7/14/15,Food,37,post,3:05,4,2,7,0.285714286,LY
GOPR1332,7/14/15,Food,38,post,3:10,2,21,35,0.6,LY
GOPR1332,7/14/15,Food,39,post,3:15,4,7,8,0.875,LY
GOPR1332,7/14/15,Food,40,post,3:20,3,6,114,0.052631579,LY
GOPR1332,7/14/15,Food,41,post,3:25,3,9,14,0.642857143,LY
GOPR1332,7/14/15,Food,42,post,3:30,4,25,40,0.625,LY
GOPR1332,7/14/15,Food,43,post,3:35,1,11,24,0.458333333,LY
GOPR1332,7/14/15,Food,44,post,3:40,4,19,37,0.513513514,LY
GOPR1332,7/14/15,Food,45,post,3:45,4,2,90,0.022222222,LY
GOPR1336,7/15/15,Krill odor (low),9,pre,0:45,2,0,12,0,LY
GOPR1336,7/15/15,Krill odor (low),10,pre,0:50,4,3,63,0.047619048,LY
GOPR1336,7/15/15,Krill odor (low),11,pre,0:55,3,0,77,0,LY
GOPR1336,7/15/15,Krill odor (low),12,pre,1:00,2,1,6,0.166666667,LY
GOPR1336,7/15/15,Krill odor (low),13,pre,1:05,3,2,86,0.023255814,LY
GOPR1336,7/15/15,Krill odor (low),14,pre,1:10,2,0,0,0,LY
GOPR1336,7/15/15,Krill odor (low),15,pre,1:15,4,0,27,0,LY
GOPR1336,7/15/15,Krill odor (low),16,pre,1:20,4,0,12,0,LY
GOPR1336,7/15/15,Krill odor (low),17,pre,1:25,2,0,3,0,LY
GOPR1336,7/15/15,Krill odor (low),18,pre,1:30,2,0,8,0,LY
GOPR1336,7/15/15,Krill odor (low),19,pre,1:35,1,0,54,0,LY
GOPR1336,7/15/15,Krill odor (low),20,pre,1:40,1,1,37,0.027027027,LY
GOPR1336,7/15/15,Krill odor (low),21,pre,1:45,4,8,84,0.095238095,LY
GOPR1336,7/15/15,Krill odor (low),22,pre,1:50,3,1,61,0.016393443,LY
GOPR1336,7/15/15,Krill odor (low),23,pre,1:55,3,3,57,0.052631579,LY
GOPR1336,7/15/15,Krill odor (low),24,pre,2:00,3,0,42,0,LY
GOPR1336,7/15/15,Krill odor (low),25,post,2:05,4,6,65,0.092307692,LY
GOPR1336,7/15/15,Krill odor (low),26,post,2:10,2,3,6,0.5,LY
GOPR1336,7/15/15,Krill odor (low),27,post,2:15,4,102,142,0.718309859,LY
GOPR1336,7/15/15,Krill odor (low),28,post,2:20,1,0,0,0,LY
GOPR1336,7/15/15,Krill odor (low),29,post,2:25,2,38,42,0.904761905,LY
GOPR1336,7/15/15,Krill odor (low),30,post,2:30,4,8,48,0.166666667,LY
GOPR1336,7/15/15,Krill odor (low),31,post,2:35,1,23,55,0.418181818,LY
GOPR1336,7/15/15,Krill odor (low),32,post,2:40,4,60,67,0.895522388,LY
GOPR1336,7/15/15,Krill odor (low),33,post,2:45,2,22,25,0.88,LY
GOPR1336,7/15/15,Krill odor (low),34,post,2:50,4,7,21,0.333333333,LY
GOPR1336,7/15/15,Krill odor (low),35,post,2:55,3,9,40,0.225,LY
GOPR1336,7/15/15,Krill odor (low),36,post,3:00,1,25,61,0.409836066,LY
GOPR1336,7/15/15,Krill odor (low),37,post,3:05,1,26,76,0.342105263,LY
GOPR1336,7/15/15,Krill odor (low),38,post,3:10,1,14,92,0.152173913,LY
GOPR1336,7/15/15,Krill odor (low),39,post,3:15,3,20,50,0.4,LY
GOPR1336,7/15/15,Krill odor (low),40,post,3:20,2,4,9,0.444444444,LY
GOPR1336,7/15/15,Krill odor (low),41,post,3:25,3,6,50,0.12,LY
GOPR1336,7/15/15,Krill odor (low),42,post,3:30,3,1,44,0.022727273,LY
GOPR1336,7/15/15,Krill odor (low),43,post,3:35,2,1,24,0.041666667,LY
GOPR1336,7/15/15,Krill odor (low),44,post,3:40,2,1,25,0.04,LY
GOPR1336,7/15/15,Krill odor (low),45,post,3:45,2,5,34,0.147058824,LY
GOPR1339,7/15/15,SW Control,9,pre,0:45,2,1,36,0.027777778,LY
GOPR1339,7/15/15,SW Control,10,pre,0:50,3,2,46,0.043478261,LY
GOPR1339,7/15/15,SW Control,11,pre,0:55,4,2,40,0.05,LY
GOPR1339,7/15/15,SW Control,12,pre,1:00,3,0,50,0,LY
GOPR1339,7/15/15,SW Control,13,pre,1:05,4,2,40,0.05,LY
GOPR1339,7/15/15,SW Control,14,pre,1:10,3,4,54,0.074074074,LY
GOPR1339,7/15/15,SW Control,15,pre,1:15,1,1,53,0.018867925,LY
GOPR1339,7/15/15,SW Control,16,pre,1:20,4,1,43,0.023255814,LY
GOPR1339,7/15/15,SW Control,17,pre,1:25,4,3,47,0.063829787,LY
GOPR1339,7/15/15,SW Control,18,pre,1:30,4,3,48,0.0625,LY
GOPR1339,7/15/15,SW Control,19,pre,1:35,4,0,39,0,LY
GOPR1339,7/15/15,SW Control,20,pre,1:40,2,2,54,0.037037037,LY
GOPR1339,7/15/15,SW Control,21,pre,1:45,1,5,63,0.079365079,LY
GOPR1339,7/15/15,SW Control,22,pre,1:50,1,2,48,0.041666667,LY
GOPR1339,7/15/15,SW Control,23,pre,1:55,4,2,55,0.036363636,LY
GOPR1339,7/15/15,SW Control,24,pre,2:00,1,0,53,0,LY
GOPR1339,7/15/15,SW Control,25,post,2:05,2,4,46,0.086956522,LY
GOPR1339,7/15/15,SW Control,26,post,2:10,2,1,47,0.021276596,LY
GOPR1339,7/15/15,SW Control,27,post,2:15,4,3,52,0.057692308,LY
GOPR1339,7/15/15,SW Control,28,post,2:20,3,3,34,0.088235294,LY
GOPR1339,7/15/15,SW Control,29,post,2:25,4,4,59,0.06779661,LY
GOPR1339,7/15/15,SW Control,30,post,2:30,3,2,42,0.047619048,LY
GOPR1339,7/15/15,SW Control,31,post,2:35,2,5,52,0.096153846,LY
GOPR1339,7/15/15,SW Control,32,post,2:40,2,1,46,0.02173913,LY
GOPR1339,7/15/15,SW Control,33,post,2:45,2,1,48,0.020833333,LY
GOPR1339,7/15/15,SW Control,34,post,2:50,3,2,52,0.038461538,LY
GOPR1339,7/15/15,SW Control,35,post,2:55,3,1,44,0.022727273,LY
GOPR1339,7/15/15,SW Control,36,post,3:00,4,2,53,0.037735849,LY
GOPR1339,7/15/15,SW Control,37,post,3:05,2,4,49,0.081632653,LY
GOPR1339,7/15/15,SW Control,38,post,3:10,2,0,48,0,LY
GOPR1339,7/15/15,SW Control,39,post,3:15,3,3,37,0.081081081,LY
GOPR1339,7/15/15,SW Control,40,post,3:20,1,2,24,0.083333333,LY
GOPR1339,7/15/15,SW Control,41,post,3:25,4,5,63,0.079365079,LY
GOPR1339,7/15/15,SW Control,42,post,3:30,4,0,49,0,LY
GOPR1339,7/15/15,SW Control,43,post,3:35,1,5,53,0.094339623,LY
GOPR1339,7/15/15,SW Control,44,post,3:40,3,2,46,0.043478261,LY
GOPR1339,7/15/15,SW Control,45,post,3:45,4,7,56,0.125,LY
GOPR1342,7/15/15,Bf Plastic (low),9,pre,0:45,4,0,45,0,LY
GOPR1342,7/15/15,Bf Plastic (low),10,pre,0:50,1,1,60,0.016666667,LY
GOPR1342,7/15/15,Bf Plastic (low),11,pre,0:55,2,1,38,0.026315789,LY
GOPR1342,7/15/15,Bf Plastic (low),12,pre,1:00,3,1,42,0.023809524,LY
GOPR1342,7/15/15,Bf Plastic (low),13,pre,1:05,4,3,45,0.066666667,LY
GOPR1342,7/15/15,Bf Plastic (low),14,pre,1:10,1,2,58,0.034482759,LY
GOPR1342,7/15/15,Bf Plastic (low),15,pre,1:15,3,0,38,0,LY
GOPR1342,7/15/15,Bf Plastic (low),16,pre,1:20,2,1,42,0.023809524,LY
GOPR1342,7/15/15,Bf Plastic (low),17,pre,1:25,4,1,61,0.016393443,LY
GOPR1342,7/15/15,Bf Plastic (low),18,pre,1:30,2,1,35,0.028571429,LY
GOPR1342,7/15/15,Bf Plastic (low),19,pre,1:35,2,1,39,0.025641026,LY
GOPR1342,7/15/15,Bf Plastic (low),20,pre,1:40,2,0,27,0,LY
GOPR1342,7/15/15,Bf Plastic (low),21,pre,1:45,1,4,73,0.054794521,LY
GOPR1342,7/15/15,Bf Plastic (low),22,pre,1:50,2,0,32,0,LY
GOPR1342,7/15/15,Bf Plastic (low),23,pre,1:55,3,2,42,0.047619048,LY
GOPR1342,7/15/15,Bf Plastic (low),24,pre,2:00,3,0,35,0,LY
GOPR1342,7/15/15,Bf Plastic (low),25,post,2:05,1,6,56,0.107142857,LY
GOPR1342,7/15/15,Bf Plastic (low),26,post,2:10,4,1,67,0.014925373,LY
GOPR1342,7/15/15,Bf Plastic (low),27,post,2:15,1,0,25,0,LY
GOPR1342,7/15/15,Bf Plastic (low),28,post,2:20,4,2,62,0.032258065,LY
GOPR1342,7/15/15,Bf Plastic (low),29,post,2:25,4,7,66,0.106060606,LY
GOPR1342,7/15/15,Bf Plastic (low),30,post,2:30,2,7,28,0.25,LY
GOPR1342,7/15/15,Bf Plastic (low),31,post,2:35,4,4,63,0.063492063,LY
GOPR1342,7/15/15,Bf Plastic (low),32,post,2:40,3,0,31,0,LY
GOPR1342,7/15/15,Bf Plastic (low),33,post,2:45,4,3,44,0.068181818,LY
GOPR1342,7/15/15,Bf Plastic (low),34,post,2:50,2,4,41,0.097560976,LY
GOPR1342,7/15/15,Bf Plastic (low),35,post,2:55,2,2,42,0.047619048,LY
GOPR1342,7/15/15,Bf Plastic (low),36,post,3:00,3,2,31,0.064516129,LY
GOPR1342,7/15/15,Bf Plastic (low),37,post,3:05,2,2,41,0.048780488,LY
GOPR1342,7/15/15,Bf Plastic (low),38,post,3:10,2,0,40,0,LY
GOPR1342,7/15/15,Bf Plastic (low),39,post,3:15,2,4,32,0.125,LY
GOPR1342,7/15/15,Bf Plastic (low),40,post,3:20,4,5,48,0.104166667,LY
GOPR1342,7/15/15,Bf Plastic (low),41,post,3:25,1,1,55,0.018181818,LY
GOPR1342,7/15/15,Bf Plastic (low),42,post,3:30,3,1,39,0.025641026,LY
GOPR1342,7/15/15,Bf Plastic (low),43,post,3:35,3,1,28,0.035714286,LY
GOPR1342,7/15/15,Bf Plastic (low),44,post,3:40,3,2,37,0.054054054,LY
GOPR1342,7/15/15,Bf Plastic (low),45,post,3:45,4,2,50,0.04,LY
GOPR1347,7/15/15,Clean Plastic (low),9,pre,0:45,4,2,49,0.040816327,LY
GOPR1347,7/15/15,Clean Plastic (low),10,pre,0:50,2,3,42,0.071428571,LY
GOPR1347,7/15/15,Clean Plastic (low),11,pre,0:55,4,0,45,0,LY
GOPR1347,7/15/15,Clean Plastic (low),12,pre,1:00,3,1,37,0.027027027,LY
GOPR1347,7/15/15,Clean Plastic (low),13,pre,1:05,3,0,35,0,LY
GOPR1347,7/15/15,Clean Plastic (low),14,pre,1:10,2,3,48,0.0625,LY
GOPR1347,7/15/15,Clean Plastic (low),15,pre,1:15,3,1,37,0.027027027,LY
GOPR1347,7/15/15,Clean Plastic (low),16,pre,1:20,2,1,51,0.019607843,LY
GOPR1347,7/15/15,Clean Plastic (low),17,pre,1:25,1,1,56,0.017857143,LY
GOPR1347,7/15/15,Clean Plastic (low),18,pre,1:30,2,0,42,0,LY
GOPR1347,7/15/15,Clean Plastic (low),19,pre,1:35,3,0,38,0,LY
GOPR1347,7/15/15,Clean Plastic (low),20,pre,1:40,4,1,50,0.02,LY
GOPR1347,7/15/15,Clean Plastic (low),21,pre,1:45,4,3,46,0.065217391,LY
GOPR1347,7/15/15,Clean Plastic (low),22,pre,1:50,2,1,35,0.028571429,LY
GOPR1347,7/15/15,Clean Plastic (low),23,pre,1:55,2,3,44,0.068181818,LY
GOPR1347,7/15/15,Clean Plastic (low),24,pre,2:00,1,1,63,0.015873016,LY
GOPR1347,7/15/15,Clean Plastic (low),25,post,2:05,3,0,29,0,LY
GOPR1347,7/15/15,Clean Plastic (low),26,post,2:10,3,1,38,0.026315789,LY
GOPR1347,7/15/15,Clean Plastic (low),27,post,2:15,4,1,55,0.018181818,LY
GOPR1347,7/15/15,Clean Plastic (low),28,post,2:20,1,3,34,0.088235294,LY
GOPR1347,7/15/15,Clean Plastic (low),29,post,2:25,4,0,51,0,LY
GOPR1347,7/15/15,Clean Plastic (low),30,post,2:30,4,2,47,0.042553191,LY
GOPR1347,7/15/15,Clean Plastic (low),31,post,2:35,4,2,52,0.038461538,LY
GOPR1347,7/15/15,Clean Plastic (low),32,post,2:40,1,0,33,0,LY
GOPR1347,7/15/15,Clean Plastic (low),33,post,2:45,4,1,53,0.018867925,LY
GOPR1347,7/15/15,Clean Plastic (low),34,post,2:50,4,3,55,0.054545455,LY
GOPR1347,7/15/15,Clean Plastic (low),35,post,2:55,4,2,60,0.033333333,LY
GOPR1347,7/15/15,Clean Plastic (low),36,post,3:00,1,3,54,0.055555556,LY
GOPR1347,7/15/15,Clean Plastic (low),37,post,3:05,4,1,47,0.021276596,LY
GOPR1347,7/15/15,Clean Plastic (low),38,post,3:10,4,2,44,0.045454545,LY
GOPR1347,7/15/15,Clean Plastic (low),39,post,3:15,4,1,40,0.025,LY
GOPR1347,7/15/15,Clean Plastic (low),40,post,3:20,4,0,52,0,LY
GOPR1347,7/15/15,Clean Plastic (low),41,post,3:25,4,1,56,0.017857143,LY
GOPR1347,7/15/15,Clean Plastic (low),42,post,3:30,2,0,38,0,LY
GOPR1347,7/15/15,Clean Plastic (low),43,post,3:35,3,2,41,0.048780488,LY
GOPR1347,7/15/15,Clean Plastic (low),44,post,3:40,1,2,50,0.04,LY
GOPR1347,7/15/15,Clean Plastic (low),45,post,3:45,3,0,41,0,LY
GOPR1750,8/3/15,Krill odor (med),9,pre,0:45,2,2,46,0.043478261,KO
GOPR1750,8/3/15,Krill odor (med),10,pre,0:50,3,2,31,0.064516129,KO
GOPR1750,8/3/15,Krill odor (med),11,pre,0:55,2,5,51,0.098039216,KO
GOPR1750,8/3/15,Krill odor (med),12,pre,1:00,4,3,29,0.103448276,KO
GOPR1750,8/3/15,Krill odor (med),13,pre,1:05,2,5,39,0.128205128,KO
GOPR1750,8/3/15,Krill odor (med),14,pre,1:10,3,7,45,0.155555556,KO
GOPR1750,8/3/15,Krill odor (med),15,pre,1:15,2,12,27,0.444444444,KO
GOPR1750,8/3/15,Krill odor (med),16,pre,1:20,3,6,49,0.12244898,KO
GOPR1750,8/3/15,Krill odor (med),17,pre,1:25,2,6,33,0.181818182,KO
GOPR1750,8/3/15,Krill odor (med),18,pre,1:30,3,5,40,0.125,KO
GOPR1750,8/3/15,Krill odor (med),19,pre,1:35,3,6,44,0.136363636,KO
GOPR1750,8/3/15,Krill odor (med),20,pre,1:40,1,2,47,0.042553191,KO
GOPR1750,8/3/15,Krill odor (med),21,pre,1:45,4,6,40,0.15,KO
GOPR1750,8/3/15,Krill odor (med),22,pre,1:50,4,4,49,0.081632653,KO
GOPR1750,8/3/15,Krill odor (med),23,pre,1:55,1,5,51,0.098039216,KO
GOPR1750,8/3/15,Krill odor (med),24,pre,2:00,3,1,36,0.027777778,KO
GOPR1750,8/3/15,Krill odor (med),25,post,2:05,2,4,31,0.129032258,KO
GOPR1750,8/3/15,Krill odor (med),26,post,2:10,1,5,53,0.094339623,KO
GOPR1750,8/3/15,Krill odor (med),27,post,2:15,2,3,31,0.096774194,KO
GOPR1750,8/3/15,Krill odor (med),28,post,2:20,3,15,52,0.288461538,KO
GOPR1750,8/3/15,Krill odor (med),29,post,2:25,4,16,34,0.470588235,KO
GOPR1750,8/3/15,Krill odor (med),30,post,2:30,3,4,36,0.111111111,KO
GOPR1750,8/3/15,Krill odor (med),31,post,2:35,4,7,43,0.162790698,KO
GOPR1750,8/3/15,Krill odor (med),32,post,2:40,4,5,45,0.111111111,KO
GOPR1750,8/3/15,Krill odor (med),33,post,2:45,2,10,39,0.256410256,KO
GOPR1750,8/3/15,Krill odor (med),34,post,2:50,4,20,54,0.37037037,KO
GOPR1750,8/3/15,Krill odor (med),35,post,2:55,3,21,53,0.396226415,KO
GOPR1750,8/3/15,Krill odor (med),36,post,3:00,3,40,52,0.769230769,KO
GOPR1750,8/3/15,Krill odor (med),37,post,3:05,1,26,51,0.509803922,KO
GOPR1750,8/3/15,Krill odor (med),38,post,3:10,1,26,78,0.333333333,KO
GOPR1750,8/3/15,Krill odor (med),39,post,3:15,1,28,59,0.474576271,KO
GOPR1750,8/3/15,Krill odor (med),40,post,3:20,1,16,64,0.25,KO
GOPR1750,8/3/15,Krill odor (med),41,post,3:25,4,10,33,0.303030303,KO
GOPR1750,8/3/15,Krill odor (med),42,post,3:30,4,12,38,0.315789474,KO
GOPR1750,8/3/15,Krill odor (med),43,post,3:35,4,9,39,0.230769231,KO
GOPR1750,8/3/15,Krill odor (med),44,post,3:40,2,11,25,0.44,KO
GOPR1750,8/3/15,Krill odor (med),45,post,3:45,3,16,41,0.390243902,KO
GOPR1753,8/3/15,Krill odor (high),9,pre,0:45,3,2,36,0.055555556,KO
GOPR1753,8/3/15,Krill odor (high),10,pre,0:50,1,5,47,0.106382979,KO
GOPR1753,8/3/15,Krill odor (high),11,pre,0:55,4,1,42,0.023809524,KO
GOPR1753,8/3/15,Krill odor (high),12,pre,1:00,1,5,45,0.111111111,KO
GOPR1753,8/3/15,Krill odor (high),13,pre,1:05,1,5,41,0.12195122,KO
GOPR1753,8/3/15,Krill odor (high),14,pre,1:10,4,2,37,0.054054054,KO
GOPR1753,8/3/15,Krill odor (high),15,pre,1:15,3,8,52,0.153846154,KO
GOPR1753,8/3/15,Krill odor (high),16,pre,1:20,2,2,37,0.054054054,KO
GOPR1753,8/3/15,Krill odor (high),17,pre,1:25,4,2,34,0.058823529,KO
GOPR1753,8/3/15,Krill odor (high),18,pre,1:30,3,4,39,0.102564103,KO
GOPR1753,8/3/15,Krill odor (high),19,pre,1:35,3,0,29,0,KO
GOPR1753,8/3/15,Krill odor (high),20,pre,1:40,1,5,55,0.090909091,KO
GOPR1753,8/3/15,Krill odor (high),21,pre,1:45,3,1,21,0.047619048,KO
GOPR1753,8/3/15,Krill odor (high),22,pre,1:50,3,1,35,0.028571429,KO
GOPR1753,8/3/15,Krill odor (high),23,pre,1:55,3,2,33,0.060606061,KO
GOPR1753,8/3/15,Krill odor (high),24,pre,2:00,4,2,41,0.048780488,KO
GOPR1753,8/3/15,Krill odor (high),25,post,2:05,3,2,43,0.046511628,KO
GOPR1753,8/3/15,Krill odor (high),26,post,2:10,3,3,55,0.054545455,KO
GOPR1753,8/3/15,Krill odor (high),27,post,2:15,2,7,41,0.170731707,KO
GOPR1753,8/3/15,Krill odor (high),28,post,2:20,1,5,63,0.079365079,KO
GOPR1753,8/3/15,Krill odor (high),29,post,2:25,1,10,62,0.161290323,KO
